concurrency,problem,dataset,searcher,cv,seed,time_budget_s,best_result,best_result_normalized,worst_result,worst_result_normalized,num_trials,avg_time_per_iter,best_result_normalized_1m,best_result_normalized_5m,best_result_normalized_10m,best_result_normalized_30m
8.0,XGBoostProblem,nomao,BlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.917640683623119,0.8356814148638015,0.7993926029523656,0.599071986628506,157.0,13.622904264140614,0.7880244385236465,0.8249697280305082,0.8332471807403582,0.8354283603911954
8.0,XGBoostProblem,nomao,CFOSearcher,5.0,2000.3333333333333,3600.0,0.9843881857811551,0.9692403549511326,0.7706615822634935,0.5415824245210352,200.33333333333334,8.164212101708141,0.7938021802721557,0.9665970197957723,0.9683230460588459,0.9692403549511326
8.0,XGBoostProblem,nomao,HEBOSearcher,5.0,2000.3333333333333,3600.0,0.9932882666666666,0.9870490418881511,0.5826941333333333,0.16546747731908562,131.33333333333334,6.109239459517241,0.7207246168458461,0.9772284740342819,0.9840035840022274,0.9862258478183294
8.0,XGBoostProblem,nomao,HyperOptSearcher,5.0,2000.3333333333333,3600.0,0.8369603054144644,0.6742433767199936,0.6192761825055202,0.2386666166979916,206.66666666666666,18.766790683225086,0.5876757272471673,0.6460184478278761,0.6591619883772654,0.6742407320747147
8.0,XGBoostProblem,nomao,OptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.9388391333333334,0.8780986197516691,0.730535,0.461290823739476,233.0,6.211008782227782,0.8213494534555528,0.8600655871895645,0.8725565000263692,0.8767278302100242
8.0,XGBoostProblem,nomao,RandomSearch,5.0,2000.3333333333333,3600.0,0.9833195502661906,0.9671020603018375,0.6070403614771321,0.21418325425274923,453.6666666666667,5.6394330578427185,0.8177512444967115,0.9617964054215454,0.9643563256493012,0.9661288432457975
8.0,XGBoostProblem,nomao,SkOptSearcher,5.0,2000.3333333333333,3600.0,0.9739462466344858,0.9483464745841405,0.6039221842127149,0.2079439128995113,1025.3333333333333,3.4372334686057004,0.9015804864202649,0.9463864696468701,0.9480380602769896,0.948057536266974
8.0,XGBoostProblem,numerai28,ASHAAxSearcher,5.0,2000.3333333333333,3600.0,0.6843903681783825,0.4609382140776395,0.6590757771730915,0.4177008497473931,134.0,15.95079996298835,0.44283466039966557,0.45765946637631244,0.45934003095355314,0.4604757508654183
8.0,XGBoostProblem,numerai28,ASHABlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.7824246832422347,0.628380990316688,0.5,0.14599915279670883,282.6666666666667,5.222157256906979,0.39050168328704843,0.6057385948803321,0.6210338639205227,0.6259947553074715
8.0,XGBoostProblem,numerai28,ASHACFOSearcher,5.0,2000.3333333333333,3600.0,0.7947886,0.6494985810884529,0.6838042,0.4599370378357552,170.66666666666666,28.913504191027922,0.4878806287569246,0.5580134556648515,0.5876477405299242,0.6178306355392403
8.0,XGBoostProblem,numerai28,ASHAHEBOSearcher,5.0,2000.3333333333333,3600.0,0.7845303661900239,0.6319775003593952,0.5480970555555555,0.22814900518156525,175.66666666666666,12.244881385562415,0.575734549782367,0.6294821126668518,0.6304213997319958,0.631314573043596
8.0,XGBoostProblem,numerai28,ASHAHyperOptSearcher,5.0,2000.5,3600.0,0.9398162605526446,0.8972060710481925,0.5042608222183833,0.15327664436527283,114.5,97.46500302131582,0.7523561282954171,0.8551359065417042,0.8568121394045948,0.8786217942682215
8.0,XGBoostProblem,numerai28,ASHAOptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.6481811333333333,0.39909277960912976,0.5,0.14599915279670883,1226.6666666666667,3.1924884133928444,0.1727739012250061,0.39113053117692487,0.3958957420375396,0.3987458275316061
8.0,XGBoostProblem,numerai28,ASHARandomSearch,5.0,2000.3333333333333,3600.0,0.8409077443480028,0.7282701577794234,0.597707356986955,0.3128834840864167,733.6666666666666,5.618906934877281,0.6810994810559415,0.7264197134946545,0.7276453548421884,0.7281131503847234
8.0,XGBoostProblem,numerai28,ASHASkOptSearcher,5.0,2000.3333333333333,3600.0,0.9418760314377382,0.9007241632100221,0.6204809711178593,0.3517808556097632,922.6666666666666,38.59607793961377,0.7190686785469405,0.8704227791639191,0.8734577598194649,0.8741992602883967
8.0,XGBoostProblem,numerai28,AxSearcher,5.0,2000.5,3600.0,0.7306638999999999,0.5399734848351393,0.6019613,0.3201492259606068,262.5,5.533902547499622,0.48263655115458787,0.5361661782581375,0.5365103405995604,0.5394170178831016
8.0,XGBoostProblem,numerai28,BOHBSearcher,5.0,2000.3333333333333,3600.0,0.7759340276878994,0.6172949396320738,0.5514760307323888,0.2339203005089543,162.66666666666666,6.925024832843161,0.48606699259805436,0.5731983354837388,0.5914817275370822,0.6172949396320738
8.0,XGBoostProblem,numerai28,BlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.8419788495222682,0.7300996072319567,0.651406746170715,0.40460213180087745,232.33333333333334,7.097712182725341,0.6734323381189086,0.7255520018144695,0.7290360668379027,0.7296709646590683
8.0,XGBoostProblem,numerai28,CFOSearcher,5.0,2000.3333333333333,3600.0,0.9366950827993573,0.8918750941570336,0.8001955272514824,0.6587336219955181,176.0,8.084558324693518,0.6884120710236404,0.8834994020131726,0.8885810079533422,0.8918614168339781
8.0,XGBoostProblem,numerai28,HEBOSearcher,5.0,2000.3333333333333,3600.0,0.8686972529975076,0.7757346856395042,0.5290115333333333,0.19555090088737526,112.33333333333333,9.372729766410297,0.45376646626203937,0.7606519709137164,0.7626591660484917,0.7716208586565955
